home,calls,tenure,age,parent
0,5.6,2,26,0
1,5.8,2,26,0
0,5.6,2,26,0
0,5.6,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
0,5.6,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
1,5.8,2,26,0
0,5.6,2,26,0
0,4.5,0,42,0
1,4.4,0,42,0
0,4.5,0,42,0
0,4.5,0,42,0
0,4.5,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
0,4.5,0,42,0
1,4.4,0,42,0
0,4.5,0,42,0
1,4.4,0,42,0
0,4.5,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
0,4.5,0,42,0
1,4.4,0,42,0
1,4.4,0,42,0
0,4.5,0,42,0
0,4.5,0,42,0
0,4.5,0,42,0
0,4.5,0,42,0
1,4.4,0,42,0
0,4.7,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
0,4.7,0,26,0
1,4.6,0,26,0
0,4.7,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
0,4.7,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
0,4.7,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
0,4.7,0,26,0
0,4.7,0,26,0
1,4.6,0,26,0
1,4.6,0,26,0
0,6.1,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
0,6.1,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
0,6.1,3,28,0
1,6.4,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
0,6.1,3,28,0
0,6.1,3,28,0
0,6.1,3,28,0
1,6.4,3,28,0
0,6.1,3,28,0
0,6.1,3,28,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
0,5.6,1,26,0
0,5.6,1,26,0
0,5.6,1,26,0
0,5.6,1,26,0
1,5.7,1,26,0
0,5.6,1,26,0
1,5.7,1,26,0
0,5.6,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
0,5.6,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
1,5.7,1,26,0
0,5.6,1,26,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
0,5.5,1,29,0
0,5.5,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
0,5.5,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
0,5.5,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
0,5.5,1,29,0
1,5.6,1,29,0
0,5.5,1,29,0
0,5.5,1,29,0
1,5.6,1,29,0
1,5.6,1,29,0
0,5.5,1,29,0
0,5.7,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
0,5.7,2,29,0
0,5.7,2,29,0
0,5.7,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
0,5.7,2,29,0
1,5.9,2,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
0,4.5,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
0,4.5,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
0,4.5,0,29,0
0,4.5,0,29,0
1,4.4,0,29,0
0,4.5,0,29,0
1,4.4,0,29,0
0,4.5,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.4,0,29,0
1,4.7,0,22,0
1,4.7,0,22,0
0,4.8,0,22,0
0,4.8,0,22,0
1,4.7,0,22,0
0,4.8,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
0,4.8,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
0,4.8,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
0,4.8,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,4.7,0,22,0
1,5.8,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
1,5.8,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
1,5.8,1,40,0
1,5.8,1,40,0
1,5.8,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
0,5.7,1,40,0
0,5.7,1,40,0
1,5.8,1,40,0
1,5.8,1,40,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
0,5.5,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
0,5,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
0,5,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
1,3.9,1,41,1
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.9,2,34,0
1,5.9,2,34,0
0,5.7,2,34,0
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
0,5.5,1,37,1
0,5.5,1,37,1
1,5.4,1,37,1
0,5.5,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
0,5.5,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.4,1,37,1
1,5.5,1,38,0
0,5.4,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,6.1,3,39,0
1,6.1,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
1,6.1,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6.1,3,39,0
1,6.1,3,39,0
0,5.8,3,39,0
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
0,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
0,6,2,29,1
1,6,2,29,1
0,6,2,29,1
1,6,2,29,1
1,6,2,29,1
0,6,2,29,1
0,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
0,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
0,6,2,29,1
0,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
1,6,2,29,1
0,4.9,0,28,0
1,4.8,0,28,0
0,4.9,0,28,0
1,4.8,0,28,0
0,4.9,0,28,0
0,4.9,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
0,4.9,0,28,0
1,4.8,0,28,0
0,4.9,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,4.8,0,28,0
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
0,5.6,1,40,1
1,5.5,1,40,1
0,5.6,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
0,5.6,1,40,1
0,5.6,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
0,5.6,1,40,1
0,5.6,1,40,1
1,5.5,1,40,1
1,5.5,1,40,1
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
1,6.8,4,31,0
0,6.5,4,31,0
0,6.5,4,31,0
1,5.5,1,34,0
0,5.4,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
0,5.4,1,34,0
1,5.5,1,34,0
0,5.4,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
0,5.4,1,34,0
0,5.4,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
1,5.5,1,34,0
0,5.4,1,34,0
0,5.4,1,34,0
1,5.5,1,34,0
0,5.4,1,34,0
0,5.4,1,34,0
1,5.5,1,34,0
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
0,5.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,4.2,2,32,1
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
0,5.6,1,27,0
1,5.7,1,27,0
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
0,5.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
0,5.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
1,4.5,2,31,1
0,5.3,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,6,3,26,0
0,6,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
0,6,3,26,0
0,6,3,26,0
0,6,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
0,6,3,26,0
0,6,3,26,0
0,6,3,26,0
1,6.3,3,26,0
1,6.3,3,26,0
0,6,3,26,0
0,6,3,26,0
1,6.3,3,26,0
0,6,3,26,0
1,6.3,3,26,0
0,6,3,26,0
0,6,3,26,0
1,6.3,3,26,0
0,6,3,26,0
1,6.3,3,26,0
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,2.8,0,30,1
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
0,5,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
0,5,0,33,0
1,4.9,0,33,0
0,5,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
0,5,0,33,0
0,5,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
1,4.9,0,33,0
0,4.2,0,35,1
1,3.9,0,35,1
0,4.2,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
0,4.2,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,3.9,0,35,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,2.9,0,28,1
1,6.6,4,33,0
0,6.3,4,33,0
1,6.6,4,33,0
0,6.3,4,33,0
1,6.6,4,33,0
1,6.6,4,33,0
1,6.6,4,33,0
1,6.6,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
1,6.6,4,33,0
1,6.6,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
1,6.6,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
1,6.6,4,33,0
1,6.6,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
0,6.3,4,33,0
1,6.6,4,33,0
0,6.3,4,33,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
0,4.5,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
0,4.5,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
0,4.5,0,26,0
1,4.4,0,26,0
0,4.5,0,26,0
1,4.4,0,26,0
1,4.4,0,26,0
1,6,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
1,6,2,41,0
0,5.8,2,41,0
1,6,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
1,6,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
1,6,2,41,0
1,6,2,41,0
0,5.8,2,41,0
1,6,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
1,6,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
0,5.8,2,41,0
1,6,2,41,0
0,5.8,2,41,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
0,5.4,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
0,5.4,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
0,5.4,2,29,0
0,5.4,2,29,0
0,5.4,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
0,5.4,2,29,0
1,5.6,2,29,0
0,5.4,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
1,5.6,2,29,0
0,5,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
0,5,0,21,0
1,4.9,0,21,0
0,5,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
0,5,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,4.9,0,21,0
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,2.5,0,39,1
1,4.1,0,31,0
1,4.1,0,31,0
0,4.2,0,31,0
0,4.2,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
0,4.2,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,4.1,0,31,0
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,2.7,0,35,1
1,4.6,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
0,4.7,0,35,0
0,4.7,0,35,0
0,4.7,0,35,0
0,4.7,0,35,0
1,4.6,0,35,0
0,4.7,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
0,4.7,0,35,0
1,4.6,0,35,0
1,4.6,0,35,0
