treat,age,education,black,hispanic,married,nodegree,re74,re78
0,46,12,1,0,1,0,20572.30078125,7882.193359375
0,31,13,0,0,1,0,20572.30078125,31032.2578125
0,25,15,0,0,0,0,20738.83984375,39011.98046875
0,29,12,0,0,1,0,20768.228515625,44331.796875
0,25,14,0,0,0,0,20768.228515625,17437.173828125
0,42,16,0,0,1,0,20768.228515625,22165.8984375
0,24,12,0,0,1,0,20768.228515625,27485.71484375
0,25,14,1,0,1,0,20768.228515625,26303.533203125
0,44,12,0,0,1,0,20895.580078125,20963.029296875
0,27,12,0,0,0,0,20964.154296875,23348.080078125
0,28,14,0,0,1,0,20964.154296875,28446.236328125
0,33,16,0,0,1,0,20964.154296875,22018.126953125
0,25,16,0,0,1,0,20964.154296875,26229.646484375
0,26,12,1,0,1,0,21116.978515625,25121.3515625
0,39,12,0,0,1,0,21138.529296875,15049.1669921875
0,31,14,0,0,1,0,21140.48828125,19653.763671875
0,31,14,0,0,1,0,21140.48828125,19653.763671875
0,23,13,1,0,1,0,21160.080078125,23643.625
0,42,12,0,0,1,0,21160.080078125,12232.62109375
0,36,14,0,0,1,0,21160.080078125,0
0,26,12,0,0,1,0,21160.080078125,21279.263671875
0,46,17,0,0,0,0,21258.044921875,24787.38671875
0,31,12,0,0,1,0,21356.0078125,35465.4375
0,27,12,1,0,1,0,21356.0078125,21722.580078125
0,25,12,0,1,1,0,21512.748046875,25558.759765625
0,42,16,0,0,1,0,21551.935546875,41376.34375
0,28,12,0,0,1,0,21551.935546875,0
0,28,12,0,0,1,0,21551.935546875,21722.580078125
0,27,13,0,0,1,0,21551.935546875,16254.9921875
0,35,12,1,0,1,0,21551.935546875,15638.7802734375
0,35,12,1,0,1,0,21551.935546875,15638.7802734375
0,26,12,0,0,1,0,21551.935546875,26599.078125
0,19,12,0,0,1,0,21551.935546875,19210.4453125
0,29,12,0,0,1,0,21551.935546875,20688.171875
0,34,12,1,0,1,0,21551.935546875,25121.3515625
0,28,16,0,0,1,0,21551.935546875,44331.796875
0,31,16,0,0,1,0,21551.935546875,23348.080078125
0,37,15,1,0,0,0,21551.935546875,17732.71875
0,40,12,0,0,1,0,21551.935546875,31032.2578125
0,37,12,0,0,1,0,21551.935546875,44331.796875
0,48,12,0,0,1,0,21551.935546875,0
0,43,12,0,0,1,0,21551.935546875,19210.4453125
0,26,16,0,0,1,0,21551.935546875,28815.66796875
0,29,12,0,0,1,0,21551.935546875,19949.30859375
0,27,12,0,0,1,0,21551.935546875,23052.53515625
0,22,14,0,0,1,0,21551.935546875,23200.306640625
0,23,12,0,0,1,0,21551.935546875,26599.078125
0,21,12,0,0,1,0,21551.935546875,12534.0771484375
0,36,12,0,0,1,0,21551.935546875,23643.625
0,26,16,0,0,1,0,21551.935546875,29492.466796875
0,33,12,0,0,1,0,21551.935546875,21427.03515625
0,37,12,0,0,1,0,21551.935546875,24382.48828125
0,29,16,0,0,0,0,21551.935546875,33248.84765625
0,25,14,0,0,1,0,21551.935546875,31505.130859375
0,27,16,0,0,1,0,21551.935546875,27633.486328125
0,41,17,0,0,1,0,21551.935546875,22904.76171875
0,29,16,0,0,1,0,21551.935546875,23643.625
0,34,14,0,0,1,0,21551.935546875,22165.8984375
0,45,12,0,0,1,0,21551.935546875,26633.06640625
0,41,12,1,0,1,0,21551.935546875,21427.03515625
0,35,13,1,0,1,0,21551.935546875,26423.228515625
0,23,12,0,0,1,0,21551.935546875,58665.74609375
0,43,17,0,0,0,0,21551.935546875,36943.1640625
0,21,12,0,0,1,0,21551.935546875,38420.890625
0,22,12,0,0,1,0,21551.935546875,35465.4375
0,25,17,0,0,1,0,21551.935546875,53937.01953125
0,23,16,0,0,1,0,21551.935546875,44331.796875
0,28,14,0,0,1,0,21649.8984375,22165.8984375
0,44,13,0,0,1,0,21679.287109375,22165.8984375
0,23,12,0,0,0,0,21747.861328125,2216.58984375
0,39,14,0,0,1,0,21747.861328125,18619.35546875
0,23,12,0,0,1,0,21865.41796875,25121.3515625
0,24,14,1,0,1,0,21869.3359375,18767.126953125
0,24,13,0,1,1,0,21922.236328125,35317.6640625
0,51,12,0,0,1,0,21943.787109375,24382.48828125
0,34,12,0,0,1,0,21943.787109375,21131.490234375
0,27,12,0,0,1,0,21943.787109375,18323.810546875
0,29,17,0,0,1,0,21943.787109375,22165.8984375
0,26,14,1,0,1,0,21943.787109375,36943.1640625
0,26,13,0,1,1,0,21953.5859375,25860.21484375
0,23,14,0,0,0,0,22139.71484375,41376.34375
0,46,12,0,0,1,0,22139.71484375,23643.625
0,27,12,0,0,0,0,22139.71484375,61768.97265625
0,30,17,1,0,1,0,22139.71484375,33248.84765625
0,25,12,1,0,1,0,22139.71484375,29554.53125
0,27,14,0,0,1,0,22218.0859375,26599.078125
0,27,17,0,0,1,0,22237.677734375,14777.265625
0,50,12,0,0,1,0,22306.25390625,26876.890625
0,50,12,0,0,1,0,22306.25390625,26876.890625
0,50,12,0,0,1,0,22306.25390625,26876.890625
0,48,12,0,0,1,0,22321.927734375,25399.1640625
0,24,16,0,0,1,0,22335.642578125,29037.326171875
0,25,12,0,1,1,0,22335.642578125,31032.2578125
0,37,12,0,0,1,0,22441.44140625,23269.759765625
0,37,12,0,0,1,0,22441.44140625,23269.759765625
0,29,12,1,0,1,0,22531.568359375,23643.625
0,27,15,0,0,1,0,22531.568359375,35465.4375
0,41,12,0,1,1,0,22531.568359375,22165.8984375
0,29,12,0,0,1,0,22531.568359375,22165.8984375
0,27,16,0,0,1,0,22531.568359375,23643.625
0,44,12,0,0,1,0,22531.568359375,23643.625
0,26,13,0,0,1,0,22531.568359375,37238.7109375
0,34,12,0,0,1,0,22531.568359375,26599.078125
0,20,12,0,0,1,0,22531.568359375,24382.48828125
0,43,14,0,0,1,0,22531.568359375,28520.123046875
0,47,12,0,1,1,0,22531.568359375,25564.669921875
0,31,12,0,0,1,0,22531.568359375,29554.53125
0,33,12,0,0,1,0,22531.568359375,24973.578125
0,24,12,1,0,0,0,22531.568359375,29554.53125
0,27,16,0,0,0,0,22531.568359375,42854.0703125
0,23,14,0,0,1,0,22531.568359375,26599.078125
0,27,17,0,0,1,0,22594.265625,28815.66796875
0,50,16,0,0,0,0,22629.53125,17732.71875
0,22,14,0,0,1,0,22682.431640625,20688.171875
0,31,12,1,0,1,0,22727.494140625,27781.259765625
0,34,12,0,0,1,0,22727.494140625,20688.171875
0,28,12,0,0,1,0,22727.494140625,22904.76171875
0,26,12,0,0,1,0,22727.494140625,26599.078125
0,46,12,0,0,1,0,22727.494140625,22904.76171875
0,27,17,0,0,1,0,22727.494140625,24086.943359375
0,47,13,0,0,1,0,22727.494140625,24382.48828125
0,29,17,0,0,1,0,22923.421875,27042.396484375
0,24,16,0,0,0,0,22923.421875,26451.306640625
0,30,16,0,0,1,0,22923.421875,28076.8046875
0,23,12,0,0,1,0,22982.19921875,14777.265625
0,27,15,0,0,1,0,23119.34765625,0
0,25,12,0,0,1,0,23119.34765625,25195.23828125
0,26,12,0,0,1,0,23315.275390625,27633.486328125
0,26,12,0,0,1,0,23511.201171875,0
0,25,12,0,0,1,0,23511.201171875,21279.263671875
0,32,12,0,0,1,0,23511.201171875,31032.2578125
0,32,12,0,1,1,0,23511.201171875,66497.6953125
0,50,16,0,0,0,0,23511.201171875,39973.98046875
0,25,13,0,0,0,0,23511.201171875,20850.72265625
0,33,12,1,0,1,0,23511.201171875,23643.625
0,27,12,0,0,1,0,23511.201171875,12738.0029296875
0,28,16,1,0,1,0,23511.201171875,22018.126953125
0,28,12,0,0,1,0,23511.201171875,0
0,38,12,0,0,1,0,23511.201171875,30293.39453125
0,31,12,0,0,1,0,23511.201171875,22165.8984375
0,28,12,0,0,1,0,23511.201171875,36943.1640625
0,43,12,1,0,1,0,23511.201171875,13559.619140625
0,37,17,1,0,1,0,23511.201171875,76841.78125
0,37,17,1,0,1,0,23511.201171875,76841.78125
0,23,12,0,0,1,0,23511.201171875,18914.900390625
0,55,12,0,0,1,0,23511.201171875,22165.8984375
0,34,17,0,0,1,0,23511.201171875,23421.966796875
0,28,17,0,0,1,0,23511.201171875,69453.1484375
0,31,14,0,0,1,0,23511.201171875,27830.025390625
0,28,12,0,0,1,0,23511.201171875,23643.625
0,25,12,0,1,1,0,23511.201171875,25121.3515625
0,54,15,0,0,1,0,23511.201171875,59109.0625
0,42,12,1,0,0,0,23511.201171875,22165.8984375
0,35,12,0,0,1,0,23511.201171875,29554.53125
0,27,13,0,0,0,0,23511.201171875,22165.8984375
0,45,12,0,0,1,0,23511.201171875,0
0,26,12,1,0,1,0,23511.201171875,31623.349609375
0,28,16,0,0,1,0,23511.201171875,11821.8134765625
0,30,16,0,0,1,0,23511.201171875,22165.8984375
0,24,12,0,1,1,0,23511.201171875,23052.53515625
0,26,14,0,0,1,0,23511.201171875,22165.8984375
0,35,14,0,0,1,0,23511.201171875,22165.8984375
0,42,17,0,0,1,0,23511.201171875,0
0,42,17,0,0,1,0,23511.201171875,0
0,28,16,0,0,1,0,23511.201171875,27337.94140625
0,28,12,0,0,1,0,23511.201171875,29554.53125
0,27,14,0,0,1,0,23511.201171875,23531.318359375
0,35,16,0,0,1,0,23511.201171875,21834.888671875
0,55,12,0,0,1,0,23511.201171875,17732.71875
0,36,14,0,0,1,0,23511.201171875,33248.84765625
0,42,16,0,1,1,0,23511.201171875,29554.53125
0,22,12,0,0,1,0,23511.201171875,26155.759765625
0,33,12,1,0,1,0,23511.201171875,36943.1640625
0,38,12,0,0,1,0,23511.201171875,25121.3515625
0,48,16,0,0,1,0,23511.201171875,39898.6171875
0,48,16,0,0,1,0,23511.201171875,39898.6171875
0,25,13,0,0,1,0,23511.201171875,26007.98828125
0,23,14,0,0,1,0,23511.201171875,31032.2578125
0,31,16,0,0,1,0,23511.201171875,28963.44140625
0,26,12,0,0,1,0,23511.201171875,26599.078125
0,32,12,0,0,1,0,23511.201171875,26599.078125
0,29,13,0,0,1,0,23511.201171875,0
0,29,13,0,0,1,0,23511.201171875,0
0,30,16,0,0,1,0,23511.201171875,27042.396484375
0,47,14,1,0,1,0,23511.201171875,23974.63671875
0,51,12,1,0,1,0,23511.201171875,25121.3515625
0,26,14,0,0,1,0,23511.201171875,31032.2578125
0,32,16,0,0,1,0,23511.201171875,35465.4375
0,35,14,0,0,1,0,23511.201171875,29554.53125
0,35,14,0,0,1,0,23511.201171875,29554.53125
0,54,12,0,0,1,0,23511.201171875,2049.606689453125
0,55,12,0,0,1,0,23511.201171875,26599.078125
0,55,12,0,0,1,0,23511.201171875,26599.078125
0,38,12,0,0,1,0,23511.201171875,29554.53125
0,25,12,0,0,0,0,23511.201171875,18176.037109375
0,30,12,0,0,1,0,23511.201171875,32509.984375
0,25,17,0,0,1,0,23511.201171875,28076.8046875
0,39,12,0,0,0,0,23511.201171875,15516.12890625
0,28,14,0,0,1,0,23511.201171875,36943.1640625
0,47,12,1,0,1,0,23511.201171875,17732.71875
0,39,17,0,0,1,0,23511.201171875,32509.984375
0,49,12,0,0,1,0,23511.201171875,23643.625
0,21,12,0,0,1,0,23511.201171875,0
0,31,14,0,0,1,0,23707.12890625,23939.171875
0,27,12,0,0,1,0,23707.12890625,33987.7109375
0,37,12,0,0,1,0,23707.12890625,22904.76171875
0,51,12,0,0,1,0,23707.12890625,19411.416015625
0,29,12,0,0,1,0,23707.12890625,28076.8046875
0,27,14,0,0,1,0,23707.12890625,23200.306640625
0,24,13,0,0,1,0,23903.0546875,449.2288818359375
0,32,12,0,0,1,0,23903.0546875,12412.9033203125
0,31,17,0,0,1,0,23903.0546875,27042.396484375
0,46,12,0,0,0,0,23918.728515625,0
0,40,15,0,1,1,0,24001.017578125,26599.078125
0,27,16,0,0,1,0,24098.982421875,36204.30078125
0,27,17,0,0,1,0,24098.982421875,25860.21484375
0,28,14,0,0,1,0,24098.982421875,27337.94140625
0,29,17,0,0,1,0,24098.982421875,23643.625
0,36,13,0,0,1,0,24098.982421875,25564.669921875
0,23,12,0,0,1,0,24098.982421875,17437.173828125
0,28,12,0,0,1,0,24294.908203125,21427.03515625
0,28,12,0,0,1,0,24383.07421875,19210.4453125
0,34,12,0,0,1,0,24486.916015625,22904.76171875
0,41,12,0,0,1,0,24490.8359375,22165.8984375
0,25,13,0,0,1,0,24490.8359375,0
0,45,12,0,0,1,0,24490.8359375,10639.630859375
0,45,12,1,0,1,0,24490.8359375,28076.8046875
0,41,12,0,0,1,0,24490.8359375,33987.7109375
0,35,16,0,0,0,0,24490.8359375,24825.806640625
0,35,13,1,0,1,0,24490.8359375,25121.3515625
0,29,16,0,0,1,0,24490.8359375,25860.21484375
0,28,13,0,0,1,0,24490.8359375,23495.853515625
0,35,13,0,0,1,0,24490.8359375,22165.8984375
0,35,16,0,0,1,0,24490.8359375,25638.556640625
0,30,12,0,0,1,0,24490.8359375,29554.53125
0,29,12,0,0,1,0,24490.8359375,28076.8046875
0,26,14,1,0,1,0,24490.8359375,26643.41015625
0,28,16,0,0,1,0,24490.8359375,45809.5234375
0,30,16,0,0,1,0,24490.8359375,38420.890625
0,26,17,0,0,0,0,24490.8359375,29702.3046875
0,22,13,0,0,1,0,24490.8359375,39159.75390625
0,22,12,0,0,1,0,24490.8359375,25121.3515625
0,26,16,0,0,0,0,24490.8359375,9605.22265625
0,43,12,1,0,1,0,24490.8359375,35465.4375
0,43,13,1,0,1,0,24490.8359375,39898.6171875
0,48,16,0,0,1,0,24663.251953125,25121.3515625
0,45,12,0,0,1,0,24686.76171875,27929.03125
0,27,12,1,0,1,0,24686.76171875,22609.216796875
0,44,17,0,0,1,0,24686.76171875,23348.080078125
0,26,16,0,0,1,0,24686.76171875,29554.53125
0,54,16,0,0,1,0,24686.76171875,26451.306640625
0,54,16,0,0,1,0,24686.76171875,26451.306640625
0,54,16,0,0,1,0,24686.76171875,26451.306640625
0,29,12,0,0,1,0,24686.76171875,24382.48828125
0,22,12,0,0,1,0,24765.1328125,34320.19921875
0,39,17,0,0,1,0,24823.91015625,27061.607421875
0,35,16,0,0,1,0,24882.6875,36943.1640625
0,44,12,0,0,1,0,24882.6875,25121.3515625
0,32,16,0,0,1,0,24980.65234375,26599.078125
0,27,17,0,0,1,0,25078.615234375,24530.26171875
0,27,17,0,0,1,0,25078.615234375,24530.26171875
0,26,12,0,0,1,0,25078.615234375,26599.078125
0,46,12,0,0,1,0,25078.615234375,26780.83984375
0,25,16,0,0,0,0,25078.615234375,30145.62109375
0,35,12,0,0,1,0,25078.615234375,29554.53125
0,33,16,0,0,1,0,25078.615234375,24448.986328125
0,26,16,0,0,1,0,25078.615234375,36943.1640625
0,26,12,1,0,1,0,25088.41015625,29554.53125
0,20,12,0,0,1,0,25294.134765625,25121.3515625
0,49,12,0,0,1,0,25470.46875,20244.853515625
0,25,13,0,0,1,0,25470.46875,23643.625
0,28,12,1,0,0,0,25470.46875,26599.078125
0,28,13,0,0,1,0,25470.46875,26599.078125
0,35,12,1,0,1,0,25470.46875,26599.078125
0,27,12,0,0,0,0,25470.46875,25121.3515625
0,44,12,0,0,1,0,25470.46875,25634.123046875
0,23,12,0,1,1,0,25470.46875,32509.984375
0,32,12,1,0,1,0,25470.46875,31771.12109375
0,24,12,0,0,1,0,25470.46875,25121.3515625
0,27,12,0,0,1,0,25470.46875,31032.2578125
0,46,12,0,0,1,0,25470.46875,29554.53125
0,31,12,0,0,1,0,25470.46875,22165.8984375
0,27,15,1,0,0,0,25470.46875,29554.53125
0,51,16,0,0,0,0,25470.46875,12708.44921875
0,43,12,1,0,1,0,25470.46875,25121.3515625
0,32,16,1,0,1,0,25470.46875,30145.62109375
0,37,12,0,0,0,0,25470.46875,22461.443359375
0,37,12,0,0,0,0,25470.46875,22461.443359375
0,30,12,0,0,1,0,25470.46875,28076.8046875
0,45,12,1,0,1,0,25470.46875,27898
0,45,12,1,0,1,0,25470.46875,27898
0,49,17,0,0,1,0,25470.46875,29554.53125
0,49,17,0,0,1,0,25470.46875,29554.53125
0,26,17,0,0,1,0,25470.46875,44331.796875
0,37,13,0,0,1,0,25470.46875,32509.984375
0,44,17,0,0,1,0,25470.46875,21427.03515625
0,30,17,0,0,1,0,25470.46875,38420.890625
0,51,12,0,0,1,0,25470.46875,29554.53125
0,28,17,0,0,1,0,25607.6171875,22165.8984375
0,29,16,0,0,1,0,25666.39453125,35465.4375
0,40,12,0,0,1,0,25707.5390625,23052.53515625
0,34,16,0,0,1,0,25862.322265625,0
0,51,12,0,0,1,0,25862.322265625,24825.806640625
0,26,16,0,0,1,0,25862.322265625,35465.4375
0,46,12,0,0,1,0,25862.322265625,35465.4375
0,45,14,0,0,1,0,25862.322265625,26599.078125
0,49,12,0,0,1,0,25862.322265625,26599.078125
0,26,16,0,0,0,0,25862.322265625,15646.1689453125
0,30,16,0,0,1,0,26058.248046875,29258.986328125
0,50,12,0,0,1,0,26254.17578125,0
0,25,12,0,0,0,0,26254.17578125,26599.078125
0,27,17,0,0,0,0,26254.17578125,31032.2578125
0,46,16,0,0,1,0,26293.359375,17732.71875
0,46,16,0,0,1,0,26293.359375,17732.71875
0,43,12,1,0,1,0,26450.1015625,29554.53125
0,27,12,1,0,1,0,26450.1015625,31032.2578125
0,22,12,0,0,0,0,26450.1015625,19210.4453125
0,55,12,0,0,1,0,26450.1015625,29554.53125
0,53,12,0,0,1,0,26450.1015625,26007.98828125
0,44,12,0,0,1,0,26450.1015625,26746.8515625
0,47,13,0,0,1,0,26450.1015625,26625.677734375
0,46,14,0,0,1,0,26450.1015625,29554.53125
0,25,12,0,0,1,0,26450.1015625,35465.4375
0,31,15,1,0,0,0,26450.1015625,25860.21484375
0,28,16,0,0,1,0,26450.1015625,29554.53125
0,40,16,0,0,1,0,26450.1015625,32421.3203125
0,40,16,0,0,1,0,26450.1015625,32421.3203125
0,28,12,0,0,1,0,26450.1015625,29480.64453125
0,29,15,0,0,1,0,26450.1015625,28815.66796875
0,42,16,0,0,1,0,26450.1015625,29554.53125
0,30,15,0,0,1,0,26450.1015625,29554.53125
0,39,12,0,0,1,0,26450.1015625,6354.22412109375
0,30,16,0,0,1,0,26450.1015625,29554.53125
0,50,12,0,0,1,0,26450.1015625,26599.078125
0,29,17,0,0,0,0,26614.6796875,29315.140625
0,29,15,0,0,1,0,26646.029296875,32509.984375
0,27,12,0,0,1,0,26646.029296875,35465.4375
0,31,12,0,1,1,0,26841.955078125,17732.71875
0,31,12,0,1,1,0,26841.955078125,17732.71875
0,29,12,0,0,1,0,26841.955078125,42854.0703125
0,27,16,0,0,1,0,26841.955078125,19210.4453125
0,26,17,1,0,0,0,26841.955078125,20392.626953125
0,42,17,0,0,1,0,26841.955078125,36943.1640625
0,24,12,1,0,1,0,26841.955078125,33839.9375
0,48,12,1,0,1,0,26908.5703125,36943.1640625
0,25,13,0,0,1,0,26996.736328125,22165.8984375
0,21,12,1,0,1,0,27037.8828125,20688.171875
0,48,12,0,0,1,0,27037.8828125,23643.625
0,50,12,0,0,1,0,27037.8828125,27337.94140625
0,28,17,0,0,1,0,27037.8828125,51720.4296875
0,29,17,0,0,0,0,27037.8828125,26599.078125
0,33,17,0,0,1,0,27037.8828125,28815.66796875
0,52,12,0,0,1,0,27220.09375,32509.984375
0,22,12,0,0,1,0,27233.80859375,32509.984375
0,43,12,0,0,1,0,27233.80859375,29554.53125
0,34,13,0,0,1,0,27233.80859375,31032.2578125
0,46,12,0,0,1,0,27233.80859375,28076.8046875
0,31,17,0,0,1,0,27429.734375,0
0,28,13,0,0,1,0,27429.734375,23578.60546875
0,44,12,1,0,1,0,27429.734375,22609.216796875
0,25,12,0,0,1,0,27429.734375,28520.123046875
0,29,14,0,0,1,0,27429.734375,29644.673828125
0,24,16,0,0,0,0,27429.734375,25712.44140625
0,31,12,0,0,1,0,27429.734375,0
0,40,12,1,0,1,0,27429.734375,38420.890625
0,30,17,0,0,1,0,27429.734375,20688.171875
0,26,16,1,0,1,0,27429.734375,32509.984375
0,32,12,0,0,1,0,27429.734375,16254.9921875
0,26,15,0,0,1,0,27429.734375,28815.66796875
0,28,16,0,0,1,0,27429.734375,31032.2578125
0,54,13,0,0,1,0,27429.734375,24382.48828125
0,30,14,0,0,1,0,27429.734375,31032.2578125
0,33,14,0,0,1,0,27429.734375,24382.48828125
0,33,12,0,0,1,0,27429.734375,27846.279296875
0,26,12,0,0,1,0,27429.734375,32509.984375
0,44,13,0,0,1,0,27429.734375,35465.4375
0,49,12,0,0,1,0,27429.734375,26599.078125
0,55,17,1,0,1,0,27429.734375,17806.60546875
0,28,12,0,0,1,0,27429.734375,22165.8984375
0,45,12,0,0,1,0,27429.734375,25121.3515625
0,30,14,1,0,1,0,27429.734375,20688.171875
0,40,12,0,0,1,0,27429.734375,25440.541015625
0,27,17,0,0,1,0,27429.734375,26599.078125
0,51,16,0,0,1,0,27429.734375,28076.8046875
0,51,16,0,0,1,0,27429.734375,28076.8046875
0,43,12,0,0,1,0,27429.734375,25121.3515625
0,37,12,0,0,1,0,27429.734375,0
0,37,12,0,0,1,0,27429.734375,0
0,38,14,0,0,1,0,27429.734375,27929.03125
0,36,16,0,0,0,0,27429.734375,30736.712890625
0,27,13,1,0,1,0,27429.734375,24973.578125
0,21,12,0,0,1,0,27429.734375,31978.00390625
0,25,14,0,0,0,0,27429.734375,31032.2578125
0,33,13,0,0,1,0,27429.734375,38420.890625
0,38,14,0,0,1,0,27429.734375,26599.078125
0,32,16,0,0,1,0,27625.662109375,33987.7109375
0,27,12,0,0,0,0,27821.58984375,32509.984375
0,24,17,0,0,0,0,27821.58984375,32509.984375
0,43,12,0,0,1,0,27821.58984375,32509.984375
0,26,17,0,0,1,0,27843.140625,49651.61328125
0,33,12,0,0,1,0,28017.515625,22756.98828125
0,34,14,0,0,1,0,28017.515625,36943.1640625
0,28,12,0,0,1,0,28017.515625,32509.984375
0,41,12,0,0,1,0,28017.515625,32509.984375
0,25,12,0,0,1,0,28017.515625,28076.8046875
0,28,17,0,0,1,0,28017.515625,31032.2578125
0,26,13,1,0,1,0,28105.681640625,58653.921875
0,28,17,0,0,1,0,28213.44140625,26451.306640625
0,53,12,0,0,1,0,28213.44140625,0
0,55,12,0,0,1,0,28213.44140625,31771.12109375
0,29,14,0,0,1,0,28409.369140625,23348.080078125
0,39,14,0,0,1,0,28409.369140625,31032.2578125
0,31,16,0,0,1,0,28409.369140625,32509.984375
0,25,16,0,0,1,0,28409.369140625,32509.984375
0,25,14,0,0,1,0,28409.369140625,10935.1767578125
0,29,16,0,0,1,0,28409.369140625,42854.0703125
0,29,16,1,0,1,0,28409.369140625,29554.53125
0,27,14,0,0,1,0,28409.369140625,39898.6171875
0,34,16,0,0,1,0,28409.369140625,35465.4375
0,45,12,0,0,1,0,28589.62109375,29258.986328125
0,28,12,0,0,1,0,28605.294921875,34135.484375
0,43,16,0,0,1,0,28801.22265625,26953.732421875
0,54,12,0,0,1,0,28889.388671875,31032.2578125
0,29,16,0,0,1,0,28899.185546875,0
0,55,12,0,0,1,0,29100.990234375,29369.81640625
0,55,12,0,0,1,0,29100.990234375,29369.81640625
0,29,12,1,0,0,0,29193.07421875,31032.2578125
0,50,12,1,0,1,0,29193.07421875,25121.3515625
0,24,12,0,0,1,0,29193.07421875,19242.955078125
0,26,12,0,0,1,0,29330.224609375,38420.890625
0,41,13,0,0,0,0,29389.001953125,30293.39453125
0,47,17,0,0,1,0,29389.001953125,42410.75390625
0,28,17,0,0,1,0,29389.001953125,19210.4453125
0,42,12,0,0,1,0,29389.001953125,28490.568359375
0,37,12,1,0,1,0,29389.001953125,19210.4453125
0,37,12,1,0,1,0,29389.001953125,19210.4453125
0,48,16,0,0,1,0,29389.001953125,0
0,21,12,0,0,1,0,29389.001953125,28815.66796875
0,46,12,0,0,1,0,29389.001953125,33987.7109375
0,29,12,0,0,1,0,29389.001953125,35465.4375
0,38,12,0,0,1,0,29389.001953125,30191.431640625
0,28,12,0,0,1,0,29389.001953125,35465.4375
0,38,12,0,0,1,0,29389.001953125,31032.2578125
0,53,12,0,0,1,0,29389.001953125,26599.078125
0,46,12,0,0,1,0,29389.001953125,27781.259765625
0,46,12,0,0,1,0,29389.001953125,27781.259765625
0,33,16,0,0,1,0,29389.001953125,96052.2265625
0,34,12,0,0,1,0,29389.001953125,11821.8134765625
0,35,17,0,0,1,0,29389.001953125,28076.8046875
0,53,12,0,0,1,0,29389.001953125,29554.53125
0,26,12,0,0,1,0,29389.001953125,33987.7109375
0,26,16,0,0,1,0,29389.001953125,35022.12109375
0,50,13,0,0,1,0,29389.001953125,28076.8046875
0,46,12,1,0,1,0,29389.001953125,22165.8984375
0,43,14,0,0,0,0,29389.001953125,29554.53125
0,26,14,0,0,0,0,29389.001953125,29554.53125
0,33,17,0,0,1,0,29389.001953125,31032.2578125
0,33,17,0,0,1,0,29389.001953125,19210.4453125
0,42,12,0,0,1,0,29389.001953125,26007.98828125
0,34,12,0,0,1,0,29389.001953125,31180.03125
0,34,12,0,0,1,0,29389.001953125,31180.03125
0,34,17,0,0,1,0,29389.001953125,25712.44140625
0,37,17,0,0,1,0,29389.001953125,33987.7109375
0,34,17,0,0,1,0,29389.001953125,32672.53515625
0,37,12,1,0,1,0,29389.001953125,44331.796875
0,26,17,0,0,1,0,29389.001953125,35465.4375
0,36,17,0,0,1,0,29389.001953125,32509.984375
0,28,14,0,0,0,0,29389.001953125,33987.7109375
0,31,12,0,0,1,0,29389.001953125,39159.75390625
0,25,14,0,0,1,0,29389.001953125,33839.9375
0,31,14,0,0,1,0,29389.001953125,56153.609375
0,28,12,0,0,1,0,29389.001953125,47287.25
0,34,12,0,0,1,0,29389.001953125,31032.2578125
0,47,14,1,0,1,0,29390.9609375,36647.6171875
0,35,12,0,0,1,0,29422.310546875,29554.53125
0,35,15,1,0,1,0,29477.169921875,19062.673828125
0,35,15,1,0,1,0,29477.169921875,19062.673828125
0,31,12,0,0,1,0,29584.9296875,29554.53125
0,24,12,0,0,1,0,29780.85546875,32509.984375
0,28,12,0,0,1,0,29976.78125,0
0,27,16,0,0,1,0,29976.78125,51720.4296875
0,47,12,0,0,1,0,30074.744140625,15072.810546875
0,47,12,0,0,1,0,30074.744140625,15072.810546875
0,37,14,0,1,1,0,30108.052734375,26554.74609375
0,22,14,0,0,1,0,30368.634765625,27485.71484375
0,47,12,0,0,1,0,30368.634765625,25860.21484375
0,32,14,0,0,1,0,30368.634765625,22165.8984375
0,29,15,0,0,0,0,30368.634765625,44331.796875
0,27,16,0,0,0,0,30368.634765625,36943.1640625
0,37,14,0,0,1,0,30368.634765625,81274.9609375
0,37,14,0,0,1,0,30368.634765625,81274.9609375
0,43,12,0,0,1,0,30564.5625,31032.2578125
0,43,12,0,0,1,0,30564.5625,31032.2578125
0,34,12,0,0,1,0,30564.5625,24678.033203125
0,30,12,0,0,1,0,30564.5625,14777.265625
0,39,16,0,0,0,0,30564.5625,33987.7109375
0,35,16,0,0,1,0,30564.5625,37120.4921875
0,28,12,0,0,1,0,30564.5625,36204.30078125
0,32,12,0,0,1,0,30564.5625,23052.53515625
0,26,12,0,0,1,0,30564.5625,39898.6171875
0,30,12,1,0,1,0,30758.529296875,48247.7734375
0,27,12,0,0,1,0,30760.48828125,31908.55078125
0,27,16,0,0,1,0,30760.48828125,25860.21484375
0,28,12,0,0,1,0,30760.48828125,39898.6171875
0,39,12,0,0,1,0,30760.48828125,34726.57421875
0,28,15,1,0,1,0,30768.326171875,30828.33203125
0,48,12,0,0,1,0,30860.41015625,34753.17578125
0,48,14,0,0,1,0,30895.677734375,32509.984375
0,37,17,0,0,1,0,30956.4140625,27939.376953125
0,49,17,0,0,1,0,30956.4140625,35465.4375
0,25,15,0,0,1,0,30956.4140625,35465.4375
0,27,15,0,0,1,0,31152.341796875,43001.84375
